idHome,idAway,GD Home,GD Away,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Point Home,Point Away,Outcome
70,54,23,1,58,59,38,32,46,64,24,27,6,13,0,0,41,27,1
75,79,20,17,69,72,43,40,55,61,20,38,7,12,0,1,39,41,0
38,38,-14,2,62,75,34,32,57,45,29,20,13,7,0,0,21,30,0
67,62,-8,-1,58,65,31,34,59,60,31,26,11,9,1,0,25,25,1
51,39,5,-15,52,49,29,29,73,74,20,18,11,11,1,1,29,20,0
47,64,-3,7,64,59,33,33,60,47,23,30,9,10,1,2,22,36,0
39,47,-2,-11,64,56,35,21,65,49,21,19,14,6,0,0,25,20,1
78,87,-14,18,54,62,33,33,52,65,43,35,7,9,0,0,18,35,1
26,62,-5,-3,62,66,38,35,48,57,17,25,4,5,0,0,25,25,0
87,67,17,-6,67,52,36,24,70,60,37,21,9,9,0,1,35,28,0
79,78,17,-13,65,47,33,28,60,56,34,36,11,5,2,0,42,21,0
54,51,0,5,53,54,26,29,65,70,24,25,9,7,0,0,27,30,1
44,26,-13,-4,76,59,36,37,48,40,36,16,6,3,1,0,22,28,0
47,75,-16,20,56,67,24,42,49,54,20,24,9,7,0,1,20,40,-1
39,52,-15,-2,44,55,28,32,71,54,17,22,14,4,1,0,21,22,0
63,38,-5,-15,37,65,16,34,52,53,23,31,12,15,0,1,22,21,0
62,47,-4,-2,64,67,34,38,58,65,24,25,8,6,0,1,25,25,1
38,39,3,3,75,64,35,35,47,66,26,22,9,9,1,0,33,28,0
64,70,6,24,62,61,33,34,52,46,22,25,9,6,2,0,36,44,0
75,39,23,-15,75,47,49,29,45,74,30,16,3,14,1,1,43,22,1
38,79,-15,18,72,55,34,30,59,61,32,34,17,8,1,1,22,45,1
26,38,-5,3,58,72,34,37,40,58,16,28,3,9,0,1,28,34,-1
47,47,-2,-19,61,52,35,27,69,47,22,20,4,7,1,0,26,20,-1
52,54,-2,2,55,49,24,26,47,61,29,19,6,9,0,0,23,30,1
70,63,24,-5,54,38,28,15,57,52,22,22,10,12,1,0,45,23,1
39,64,3,6,65,68,32,36,52,52,26,29,8,9,0,2,29,37,0
78,62,-14,-4,43,67,26,41,56,61,37,29,3,10,0,0,21,26,-1
67,44,-8,-12,42,83,21,43,54,44,13,27,7,5,1,1,28,25,1
51,87,3,19,55,81,27,40,70,67,25,44,6,8,0,0,30,38,-1
26,70,-6,29,62,63,37,27,48,58,24,27,5,10,0,1,28,48,1
39,38,-18,-14,37,56,22,27,74,57,14,26,12,15,2,1,22,25,0
62,52,-1,0,73,52,46,25,70,46,31,24,12,6,0,0,29,26,0
75,47,26,-2,88,68,56,38,39,64,34,34,1,3,1,0,46,27,-1
70,38,30,-13,70,58,36,33,57,58,30,24,9,16,1,1,51,28,1
38,87,4,23,77,85,41,47,57,55,29,41,7,5,1,0,37,41,0
44,39,-14,-19,92,49,54,25,42,67,29,18,5,13,1,1,25,22,-1
63,79,-10,17,41,70,16,38,42,57,23,44,8,4,0,1,23,45,-1
67,64,-6,6,47,69,25,37,46,48,17,29,6,6,1,1,31,38,-1
26,47,-7,-19,60,55,35,25,49,49,26,18,6,8,0,1,28,21,-1
51,78,-1,-17,54,46,27,26,69,55,24,35,5,2,0,0,30,21,0
52,39,-1,3,60,58,30,28,44,58,24,21,4,7,0,0,26,30,0
62,54,0,0,68,47,46,18,70,51,30,18,10,6,0,1,32,30,0
38,52,-15,0,51,59,28,35,53,49,23,27,9,3,1,0,28,29,1
47,26,-3,-9,59,54,37,30,63,49,34,33,8,6,0,0,27,28,0
79,44,17,-14,71,92,39,53,55,46,40,29,5,8,1,0,46,26,1
39,75,2,27,50,92,23,57,61,40,21,35,6,4,0,1,30,49,-1
54,38,-2,2,39,49,11,28,51,61,9,20,9,6,1,1,30,37,0
64,51,7,0,62,61,34,33,50,61,24,29,5,5,0,0,41,33,1
39,67,-19,-7,51,58,28,30,64,47,20,16,16,5,1,0,23,31,0
78,70,-18,32,50,83,28,44,52,50,30,30,4,6,0,1,21,54,1
87,62,25,2,94,68,54,46,53,63,41,30,6,10,0,0,44,35,0
47,63,-17,-10,56,47,33,20,49,41,21,25,8,5,1,0,24,24,0
75,78,27,-17,87,41,56,23,46,44,36,24,6,5,2,0,50,24,1
63,54,-9,-1,54,50,22,17,47,44,26,20,3,6,0,1,27,33,0
67,39,-8,2,56,53,32,26,50,60,23,30,5,6,0,0,31,31,0
26,38,-11,-15,52,53,28,31,60,59,35,21,6,9,0,0,28,29,0
62,39,3,-18,65,52,44,28,59,67,30,20,8,13,0,1,38,26,1
70,79,31,20,79,69,44,44,55,57,30,38,8,6,1,1,54,49,1
38,64,1,8,47,62,28,32,63,52,21,25,8,4,1,0,37,44,0
44,47,-17,-18,92,61,54,36,48,60,33,21,9,11,0,1,26,24,1
51,47,-1,-1,59,67,32,43,56,63,32,38,6,7,0,0,33,30,1
52,87,0,24,60,93,38,48,53,45,26,36,5,5,0,0,30,44,0
63,39,-8,2,53,54,19,25,56,61,22,37,3,9,0,0,30,32,-1
44,78,-17,-19,95,40,61,21,51,38,33,26,10,6,0,0,27,24,-1
26,64,-11,9,57,60,31,32,62,52,35,25,6,8,0,0,29,47,1
75,54,29,-2,91,60,56,21,55,47,32,24,6,6,1,1,53,33,1
38,67,-15,-8,47,50,32,28,59,47,22,25,8,5,1,0,30,32,0
47,38,-3,0,57,52,35,33,59,65,38,14,6,7,0,0,30,37,1
39,51,4,1,55,56,30,30,70,62,37,28,11,7,0,0,35,36,0
39,70,-18,32,52,83,25,46,63,52,22,32,12,6,1,0,27,57,-1
78,26,-19,-9,36,52,16,28,35,60,19,26,6,6,0,0,25,32,1
79,52,19,0,77,58,52,41,58,56,43,19,6,5,0,0,49,31,1
47,62,-18,3,66,59,41,35,63,54,27,28,10,6,1,0,25,39,1
54,44,-3,-17,55,96,20,61,48,47,22,41,8,9,1,0,33,28,0
87,70,24,36,99,74,49,46,46,53,33,26,5,7,0,0,45,60,-1
75,38,30,-2,81,54,47,33,56,56,27,11,7,6,1,0,56,37,0
63,44,-10,-17,50,88,20,52,55,55,21,32,3,10,0,0,30,29,0
51,38,1,-12,60,54,34,34,60,52,29,30,7,7,0,1,37,33,0
52,67,0,-11,59,52,39,28,58,53,17,26,6,8,0,1,32,32,0
79,39,19,-22,76,59,44,28,66,62,42,29,7,11,0,0,50,27,1
39,47,4,-1,55,64,30,39,64,53,39,36,11,6,1,0,36,33,-1
47,54,-16,-3,76,52,46,22,65,55,29,24,9,9,1,0,28,34,1
62,70,1,35,56,69,33,40,45,57,32,21,4,7,0,1,39,60,1
78,64,-15,7,40,69,23,36,45,51,25,24,7,6,0,0,28,47,0
26,87,-13,25,48,89,25,49,60,47,24,29,6,7,1,0,32,48,-1
47,63,0,-12,66,53,41,23,59,58,28,25,9,6,0,0,36,30,0
38,78,-13,-15,53,42,30,22,50,47,31,29,6,4,1,0,33,29,-1
67,26,-12,-15,47,49,25,22,66,56,24,17,11,6,1,1,32,32,-1
47,52,0,1,79,62,48,42,53,60,30,24,5,8,0,0,37,35,1
70,51,33,2,63,64,36,35,63,71,20,33,10,12,1,0,60,40,0
54,39,-6,3,53,61,26,35,57,57,27,37,8,10,0,1,34,36,1
64,47,7,-13,70,78,37,51,55,62,24,34,9,7,0,0,48,31,0
44,75,-15,30,76,72,47,39,52,63,27,24,7,10,0,1,32,57,1
39,63,-23,-12,52,44,25,19,61,61,28,20,10,9,0,0,27,31,0
87,79,27,20,93,59,49,33,51,72,39,33,7,9,0,0,51,53,0
38,62,-2,3,49,62,30,36,57,46,13,32,9,6,0,0,38,42,-1
75,67,30,-12,71,54,40,23,58,67,26,28,10,10,1,1,58,33,0
63,51,-13,1,42,62,20,33,61,66,19,30,9,11,0,0,31,40,1
47,38,1,-14,72,55,44,30,60,59,28,34,7,7,0,1,40,33,1
39,78,-1,-14,59,44,36,22,53,60,32,28,9,5,1,0,36,32,1
54,87,-2,29,43,88,23,46,66,57,18,38,8,7,0,0,37,54,0
44,62,-15,5,63,59,41,31,51,47,21,31,6,8,0,0,33,45,0
47,70,-13,34,77,63,46,37,63,60,29,26,10,8,0,2,32,63,1
39,64,-22,7,57,90,31,46,62,50,32,26,8,8,0,0,30,49,0
52,26,0,-15,63,46,39,21,65,51,25,15,8,6,0,1,35,33,1
79,38,18,-4,52,48,26,28,73,58,30,16,12,11,0,1,53,38,1
67,63,-12,-12,52,41,20,22,64,57,23,24,10,8,2,0,34,34,0
51,47,0,-15,73,67,42,39,71,55,32,24,10,8,0,0,40,32,1
87,39,29,-22,94,60,52,29,58,62,46,36,8,8,0,0,55,31,0
70,52,36,3,70,63,40,41,54,68,38,23,8,8,2,0,66,38,1
38,44,-9,-14,45,65,25,44,63,49,17,17,11,6,1,0,38,36,1
64,54,7,-2,87,41,45,24,50,61,22,18,8,9,0,0,50,38,1
78,47,-17,1,55,77,31,47,61,61,26,29,7,10,0,0,32,41,-1
38,39,-14,2,52,64,30,43,60,61,38,26,6,11,1,1,34,39,1
26,75,-18,30,42,77,22,41,43,53,18,31,5,8,1,0,33,59,-1
62,79,4,23,65,53,36,29,53,69,33,28,10,13,0,0,45,56,1
63,38,-12,-10,36,36,22,19,54,59,22,20,10,12,0,1,35,38,1
26,39,-20,-23,46,63,24,34,45,57,23,36,5,7,1,0,33,31,-1
47,67,4,-12,69,63,44,25,64,63,31,29,11,11,0,2,44,35,0
44,87,-13,30,58,92,41,56,54,56,7,50,7,8,0,0,39,58,-1
47,38,-18,-13,63,58,36,33,52,54,25,39,5,7,0,0,32,37,0
75,62,32,7,76,67,40,38,47,48,32,31,10,10,0,0,62,48,0
39,70,1,38,60,72,40,43,57,55,22,42,10,7,1,2,39,69,0
87,63,32,-10,94,37,56,22,55,53,45,19,5,7,0,0,61,38,1
64,75,8,32,85,79,48,42,49,52,29,37,5,11,0,0,53,63,-1
38,54,-12,-3,62,44,34,25,53,68,40,20,7,10,0,0,40,38,0
26,39,-22,1,58,59,32,39,48,59,24,25,6,12,0,0,33,40,0
87,47,34,-19,93,58,52,32,56,50,39,24,5,5,0,0,64,32,1
62,63,7,-12,64,38,35,22,53,52,26,22,13,5,0,0,49,38,1
70,47,38,6,78,73,44,43,51,59,47,37,7,9,1,0,70,47,0
38,39,-12,-21,39,62,19,35,61,56,28,31,12,9,1,0,38,34,0
64,44,8,-15,76,54,47,36,49,47,29,10,5,6,0,0,54,39,0
78,52,-20,1,60,63,36,38,68,66,38,22,7,6,0,0,32,38,1
51,75,3,32,85,78,49,44,62,52,33,38,10,11,0,0,43,64,1
67,79,-14,20,62,53,25,25,68,59,28,23,11,11,1,0,35,56,0
54,78,-3,-20,42,57,25,28,60,67,24,30,11,8,0,0,39,33,1
52,51,1,4,67,79,38,49,70,64,26,30,6,11,0,0,39,46,1
67,51,-15,1,62,78,22,46,66,54,25,29,10,7,1,0,35,46,1
26,54,-22,0,62,52,34,28,60,62,25,28,7,11,0,0,34,42,0
87,64,37,8,93,80,52,46,47,46,39,36,4,3,0,0,67,55,0
38,52,-10,4,44,70,23,34,62,70,29,27,10,5,1,0,41,42,-1
44,38,-15,-12,55,59,35,30,46,51,8,42,6,5,0,0,40,41,-1
39,47,-23,5,61,61,37,35,57,60,28,29,10,10,0,0,34,47,1
75,70,31,39,77,87,40,49,59,49,40,56,11,5,0,1,64,73,0
63,78,-17,-23,41,49,24,25,51,67,20,34,4,10,0,0,38,33,0
62,39,12,1,64,58,38,37,48,55,25,24,12,11,0,0,52,41,1
79,47,21,-22,49,55,26,29,57,54,19,24,13,7,0,0,59,32,1
38,39,-13,-23,59,58,31,33,48,56,41,22,5,9,0,0,41,35,0
51,38,0,-13,78,52,43,29,52,58,34,31,8,8,0,0,46,41,-1
47,79,5,22,48,61,26,35,57,53,30,23,10,13,0,0,48,62,-1
39,63,-2,-17,51,40,31,19,56,50,29,12,12,7,0,1,41,39,1
64,26,7,-22,66,65,39,34,51,58,35,26,4,6,0,0,55,35,0
47,67,-23,-14,51,55,28,23,49,58,27,20,4,11,0,1,32,38,-1
70,87,38,38,84,89,48,52,48,48,50,33,8,5,0,0,73,70,1
54,75,0,32,53,67,28,31,57,64,33,32,10,12,0,0,43,67,1
78,44,-23,-14,48,59,22,36,64,49,33,9,10,8,0,1,34,43,1
52,62,7,15,67,63,34,39,63,56,26,22,5,10,0,0,45,55,-1
79,64,21,7,68,76,40,44,55,43,28,40,10,6,0,0,62,56,1
67,70,-14,39,56,79,25,47,63,51,19,41,9,8,0,0,39,76,1
26,51,-22,-1,68,76,35,40,66,50,25,30,7,7,0,0,36,46,1
38,78,-12,-21,54,49,31,23,48,63,31,37,5,10,0,0,44,37,0
44,47,-16,6,56,44,28,25,46,57,13,36,7,11,1,0,43,51,1
75,38,30,-13,65,62,29,33,65,38,33,36,12,5,0,0,67,42,-1
63,52,-18,4,39,64,16,30,52,67,12,28,8,8,2,0,39,45,-1
87,39,37,-1,87,53,50,32,51,47,25,32,8,8,0,0,70,44,0
62,64,18,6,66,81,41,43,52,40,22,38,9,6,0,0,58,56,-1
39,47,-23,-23,51,69,32,41,56,46,19,34,8,6,0,0,36,33,-1
79,54,22,2,61,52,32,29,53,55,24,30,9,10,0,0,65,46,1
38,62,-12,16,57,61,31,36,40,59,29,27,7,10,0,0,45,58,1
51,79,-2,25,70,64,37,37,56,56,31,26,10,9,0,0,46,68,-1
47,87,5,37,58,83,29,46,52,58,42,27,12,12,1,0,51,71,0
52,75,6,29,70,77,34,38,74,61,30,36,13,11,0,0,48,67,0
70,26,39,-21,72,68,39,37,50,69,39,24,8,7,0,0,77,39,0
39,44,-1,-15,60,58,37,29,50,50,34,13,8,8,0,1,45,46,1
54,39,-1,-22,46,59,26,35,48,51,28,24,10,7,0,0,46,39,0
64,63,8,-20,73,36,38,14,39,52,36,13,7,8,0,2,59,39,0
47,38,-24,-14,68,61,43,36,46,46,30,31,7,2,0,0,33,44,-1
78,67,-19,-14,48,47,22,22,69,64,29,13,10,10,0,0,40,40,-1
67,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
39,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,62,0,0,9,11,4,4,11,17,5,6,5,4,1,0,1,1,0
38,67,0,-1,7,16,1,8,18,14,3,12,4,4,0,0,1,0,1
87,44,0,-1,20,14,11,8,12,16,6,6,2,3,0,0,1,0,-1
47,30,0,-4,0,13,0,7,0,9,0,3,0,1,0,1,0,0,-1
38,39,0,0,15,6,6,1,12,9,3,2,4,3,0,0,1,1,0
56,39,-4,0,8,18,5,11,2,11,4,7,0,2,0,0,0,1,0
51,79,4,4,13,26,7,19,16,9,2,7,2,0,0,0,3,3,-1
86,54,0,0,13,6,3,3,8,12,3,4,2,2,0,0,1,1,1
78,52,1,0,13,13,4,9,10,10,6,2,2,2,0,0,3,1,1
70,64,1,0,11,0,5,0,9,0,5,0,2,0,0,0,3,0,0
38,78,2,3,16,30,7,11,27,17,8,13,7,4,0,0,4,6,0
67,47,-3,-1,26,14,14,7,27,12,16,2,4,1,0,0,0,0,0
87,86,1,0,42,22,23,10,24,21,13,6,4,2,0,1,4,2,1
62,51,2,3,24,19,12,11,23,35,11,9,6,4,0,0,4,3,1
56,38,-4,-1,20,30,11,11,10,29,11,10,0,7,0,1,1,1,0
39,30,0,-3,28,17,15,10,29,18,14,4,5,2,0,1,2,3,1
70,75,4,-2,38,19,26,10,21,22,16,14,3,7,0,2,6,1,1
39,52,1,-2,18,21,11,13,16,20,8,10,6,4,0,0,4,1,0
64,79,-3,5,20,43,12,28,9,23,3,15,2,0,0,0,0,6,-1
44,54,-2,0,20,21,12,8,24,24,10,10,7,4,0,0,0,2,0
75,56,-8,-4,38,35,23,17,29,17,19,18,10,1,3,0,1,2,1
51,70,1,10,26,63,15,41,42,30,15,19,6,5,0,0,3,9,-1
47,38,0,2,23,31,11,12,25,37,6,19,3,8,0,0,3,5,1
79,39,9,2,65,41,40,25,32,42,20,22,4,7,0,0,9,5,1
54,62,1,4,28,41,9,21,36,28,11,23,4,6,0,0,5,7,1
38,87,-1,3,42,58,19,31,39,41,14,21,8,6,1,0,2,7,-1
78,64,3,-7,33,35,13,22,26,20,21,13,7,4,0,0,7,0,0
52,67,-3,-4,37,40,22,20,28,44,16,21,5,9,0,0,1,0,0
86,44,-2,-3,31,36,16,19,35,33,12,15,4,7,2,0,2,0,-1
30,39,-5,2,36,31,19,20,26,35,11,14,2,8,1,0,3,7,0
38,39,2,2,38,39,15,23,48,50,19,18,9,11,0,0,6,8,1
67,75,-4,-7,50,56,25,31,56,39,23,23,10,13,0,3,1,4,-1
51,86,-4,-3,46,48,28,21,56,45,20,13,8,5,0,2,3,2,-1
47,39,0,-1,40,50,21,30,38,51,14,25,4,7,0,0,4,5,0
56,44,-5,-2,45,50,22,28,24,44,23,18,3,9,0,0,2,3,1
78,30,1,-5,43,50,19,24,31,36,25,17,10,3,0,1,7,4,-1
52,79,-3,12,50,88,30,50,35,38,27,28,8,4,0,0,2,12,-1
70,87,15,4,76,74,50,39,31,44,26,28,5,7,0,0,12,10,1
38,54,-2,2,56,31,26,10,46,48,18,13,9,4,1,0,2,8,1
64,62,-5,3,52,61,33,32,32,41,23,35,6,7,0,0,3,7,1
75,51,-8,-5,80,53,47,35,48,64,36,26,14,11,3,1,4,3,0
87,56,2,-2,94,52,48,27,56,28,38,25,10,4,0,0,10,5,1
62,78,-1,-2,66,56,34,25,50,46,36,29,11,12,2,0,7,7,1
79,47,12,2,106,57,61,31,47,52,37,18,5,6,0,0,13,7,0
39,67,2,-3,60,60,36,30,60,70,27,25,12,12,0,0,9,4,1
54,70,-2,17,40,88,15,57,60,42,18,30,6,7,0,0,8,15,-1
44,52,-5,-3,63,64,36,41,53,45,26,33,11,9,0,0,3,3,0
39,64,-3,-1,59,76,34,49,59,42,34,27,8,7,0,0,5,6,-1
30,38,-2,2,67,48,36,17,49,61,25,23,6,10,1,0,7,7,0
86,38,-2,2,59,64,26,33,53,61,22,24,6,10,2,1,5,5,1
38,39,2,-4,49,46,20,27,62,61,28,28,12,9,0,1,8,5,1
67,79,-5,14,48,98,23,50,72,47,15,37,12,6,1,0,4,16,0
47,62,0,0,64,69,34,36,65,48,23,37,11,10,0,2,7,10,0
70,86,17,-1,90,57,61,31,36,48,33,26,5,6,0,2,16,8,0
38,44,1,-5,61,57,33,33,56,43,25,21,7,8,1,0,5,4,0
78,39,-3,4,54,73,27,43,42,57,25,29,14,9,0,0,7,12,-1
51,87,-8,5,43,89,31,44,57,59,26,33,10,11,2,1,3,13,-1
52,30,-3,-2,69,71,41,38,49,54,32,33,10,6,0,1,4,8,1
56,54,-5,-2,49,48,26,20,37,58,27,22,7,5,0,0,5,9,1
64,75,0,-5,90,94,56,57,48,44,36,40,8,9,0,2,9,7,1
87,47,9,-2,88,62,46,31,58,68,31,26,11,11,1,1,16,7,1
62,70,2,19,71,80,37,49,51,33,41,32,9,5,2,0,13,19,0
79,38,18,4,100,56,53,24,47,65,34,28,7,9,0,0,19,11,1
86,56,-3,-3,61,46,30,25,41,43,26,26,6,10,1,0,8,8,1
30,67,-8,-9,84,43,45,21,52,68,36,15,8,13,1,1,8,4,0
54,52,-4,3,44,80,21,50,64,49,21,28,8,10,0,0,9,7,0
39,51,-6,-12,50,51,32,37,49,48,31,23,7,9,1,2,5,3,-1
75,38,-6,1,97,58,58,35,41,48,38,25,8,6,1,0,7,6,0
39,64,5,1,71,86,39,52,60,50,28,42,8,8,0,0,15,12,-1
44,78,-5,-4,58,62,32,32,48,42,21,28,4,13,0,0,5,7,1
38,44,1,-3,49,59,25,36,61,53,18,18,9,4,0,0,11,8,0
51,38,-10,0,58,54,44,31,55,57,21,23,11,8,2,0,6,6,0
62,86,2,-1,68,67,36,32,54,33,37,24,10,4,2,0,14,11,1
39,39,5,-8,70,50,37,31,52,52,27,28,7,9,0,1,16,5,0
78,56,-6,-5,72,43,40,23,45,41,31,23,11,10,0,0,7,8,-1
75,54,-5,-2,98,51,56,26,43,66,42,25,8,12,0,0,10,12,0
67,64,-9,1,39,82,24,50,64,54,17,34,10,8,1,0,5,13,0
52,47,1,-4,68,62,42,32,56,66,24,24,13,11,0,1,7,7,-1
70,79,19,21,65,93,37,51,35,48,32,34,6,4,0,0,20,22,-1
30,87,-8,11,77,79,42,43,54,54,34,25,11,11,1,1,9,19,1
87,75,10,-3,77,89,42,53,68,42,24,48,17,5,3,0,19,13,1
47,70,-2,14,56,64,29,36,61,49,17,32,11,10,1,1,10,20,-1
79,78,26,-6,89,82,53,47,53,54,30,35,8,10,0,0,25,8,0
86,67,-1,-10,62,48,37,27,31,71,26,23,4,13,0,1,12,5,-1
38,38,2,0,58,45,34,22,64,61,30,21,10,10,0,1,9,11,0
56,51,-5,-12,49,53,32,39,45,56,31,18,8,9,0,2,9,6,0
44,62,-2,2,53,73,32,40,50,47,23,35,5,9,0,2,11,15,-1
39,52,-9,-1,53,70,31,42,65,61,28,18,11,13,1,0,5,7,-1
64,30,2,-7,74,71,46,40,49,61,29,28,7,12,0,1,16,12,1
54,39,-4,6,53,75,27,44,67,44,24,30,14,7,0,0,12,19,-1
75,44,-1,-4,78,50,45,30,51,53,37,18,7,4,0,0,16,11,1
38,86,0,-1,45,64,25,38,61,32,23,23,12,5,1,0,12,13,0
67,87,-10,8,50,69,29,43,67,63,23,17,12,16,1,3,6,19,0
62,56,4,-3,85,62,45,39,47,50,44,39,5,10,0,0,18,12,0
70,38,15,2,59,63,35,35,46,56,29,29,8,10,1,0,23,10,1
39,47,8,-3,60,57,33,30,48,59,23,17,7,12,0,1,22,10,1
30,79,-9,28,66,89,36,51,62,61,28,26,9,9,1,1,12,28,0
51,54,-14,-6,54,54,35,26,62,63,14,27,10,12,2,0,6,12,1
52,64,1,4,63,72,36,43,65,51,12,29,17,6,0,0,10,19,-1
78,39,-8,-11,78,62,43,36,44,74,35,28,9,12,0,1,8,5,0
47,78,-4,-6,64,80,33,49,61,49,15,38,10,7,1,0,10,11,0
79,39,29,9,87,51,51,31,66,54,20,24,9,9,1,0,31,25,1
86,75,-2,2,62,67,37,38,38,56,22,32,8,7,0,0,13,19,0
54,30,-11,-10,49,67,24,36,62,53,23,20,12,9,0,0,12,12,-1
38,52,1,-1,60,71,32,47,63,56,27,22,11,14,0,0,10,10,0
56,70,-3,16,66,61,38,35,44,49,37,27,8,8,0,1,13,26,-1
44,51,-7,-9,51,71,29,48,59,63,18,24,4,9,0,1,11,9,0
39,67,-13,-11,70,59,39,36,74,63,33,26,10,12,0,0,5,6,1
87,62,9,4,66,89,44,49,58,45,24,48,15,4,2,0,22,19,-1
64,38,6,1,66,49,44,27,54,53,21,21,6,7,0,1,22,15,1
75,52,3,-1,74,65,45,43,57,58,31,25,6,13,0,0,22,11,0
51,47,-10,-3,65,65,44,38,65,60,25,19,8,10,1,0,9,13,0
87,78,8,-7,63,59,35,38,60,55,25,29,16,8,2,0,22,11,1
70,39,17,7,57,51,33,32,49,51,19,24,8,7,1,0,29,25,0
86,30,-3,-9,56,59,35,34,43,56,20,21,11,8,0,0,13,15,1
54,67,-12,-11,55,60,25,34,61,67,27,25,11,14,0,1,12,7,1
38,39,1,-13,61,77,33,41,62,82,26,30,10,11,0,0,11,6,0
44,64,-6,8,60,70,35,45,58,47,21,23,5,4,0,0,14,25,0
62,79,5,31,83,80,43,48,47,62,44,19,5,8,0,1,22,34,0
56,38,-4,-1,66,38,39,18,36,46,37,19,5,9,0,1,13,15,0
38,70,-1,17,39,70,16,43,57,50,24,27,12,6,1,1,16,30,-1
67,56,-13,-4,66,60,37,37,59,40,24,37,12,7,1,0,7,14,1
79,86,31,-2,72,56,41,35,65,52,19,22,11,12,2,0,35,16,1
39,87,7,11,47,73,31,41,55,57,22,32,10,15,1,2,26,25,-1
30,44,-10,-8,60,52,32,29,53,55,20,20,5,7,0,0,15,14,1
64,51,10,-12,82,59,51,40,45,60,31,23,3,5,0,2,28,9,1
39,75,-12,3,71,74,36,46,79,57,27,35,8,4,0,0,9,23,-1
47,54,-1,-10,73,49,47,24,59,57,21,24,9,7,0,0,16,15,-1
78,38,-10,0,53,70,30,40,53,55,20,27,9,10,0,0,11,11,0
52,62,-1,5,71,86,48,44,50,50,27,44,12,5,0,0,12,23,0
75,47,7,-2,81,73,51,44,60,65,30,30,6,8,0,0,26,16,0
51,38,-15,-2,57,43,41,19,50,50,27,26,7,10,3,0,9,16,-1
62,30,4,-10,78,66,38,33,53,43,44,23,6,3,1,0,23,16,0
70,78,18,-9,69,48,40,27,46,49,25,20,2,9,0,0,33,14,1
86,39,-6,4,49,50,27,30,51,55,23,21,12,9,0,1,16,26,0
56,52,-6,0,54,75,28,53,42,50,28,24,8,12,1,0,14,15,0
44,39,-8,-16,59,66,34,35,56,65,17,28,7,9,0,0,15,9,0
54,64,-9,13,51,98,26,60,57,48,29,33,6,2,0,0,18,31,1
38,67,-1,-11,70,61,42,38,53,52,19,19,10,9,0,1,11,10,-1
87,79,14,35,80,74,47,45,46,62,31,27,11,7,0,2,28,38,0
67,44,-12,-9,52,62,33,36,49,53,17,27,10,7,1,0,10,15,0
47,86,-3,-4,62,49,34,32,67,51,30,24,7,13,0,0,16,19,-1
52,51,-2,-16,80,66,55,50,43,46,29,31,8,4,0,2,15,9,1
39,56,2,-4,55,50,36,24,49,41,21,24,10,6,2,1,26,17,0
39,87,-15,15,55,81,30,44,55,50,21,33,8,13,0,0,12,31,0
78,54,-12,-8,50,51,33,29,52,57,18,28,8,8,0,0,14,21,1
38,62,-1,5,50,82,25,46,44,56,30,51,9,8,0,1,19,26,-1
79,75,34,8,63,80,40,50,63,49,23,35,7,5,2,0,38,29,0
30,70,-11,21,60,84,27,52,34,45,20,32,3,3,0,0,16,36,-1
64,38,12,0,91,79,59,46,43,57,41,23,4,11,1,0,31,14,0
67,51,-13,-18,56,60,39,40,44,47,15,23,7,7,1,2,10,9,-1
78,86,-13,-4,47,47,26,26,49,54,20,18,8,9,0,0,14,20,0
38,75,-3,7,54,80,27,51,38,47,28,37,9,8,0,0,19,29,-1
47,56,-3,-4,76,44,43,21,61,47,40,21,5,6,0,1,17,18,0
52,70,0,23,70,88,44,55,44,46,26,36,9,5,0,0,18,39,-1
79,54,35,-7,62,50,41,27,62,59,26,29,8,11,2,0,41,24,1
39,44,2,-8,62,66,36,38,48,51,25,33,9,8,2,0,27,18,-1
30,38,-13,-1,53,78,21,47,34,51,22,21,3,11,0,0,16,14,-1
39,62,-15,7,57,83,30,48,50,57,22,50,7,8,0,1,13,29,0
64,87,13,15,99,79,63,41,40,46,46,30,4,11,1,0,34,32,0
51,39,-17,1,60,73,39,40,42,50,27,30,7,10,2,2,12,27,0
87,52,15,-5,81,70,46,43,41,39,28,22,10,9,0,0,33,18,0
62,67,7,-14,92,67,55,44,58,41,59,17,8,7,1,0,30,10,-1
70,39,28,-15,89,51,60,29,45,52,44,22,4,6,0,0,42,14,1
54,38,-10,-4,35,59,20,30,47,43,22,32,8,9,0,1,24,19,0
38,47,0,-2,82,76,52,40,54,55,26,40,12,5,0,0,17,20,1
44,79,-7,38,64,70,37,48,49,59,27,27,7,10,0,2,21,44,0
